Log,sup_admixture_pump_set_flush_flowrate,sup_admixture_pump_flush_on,sup_admixture_pump_check_duration,sup_admixture_pump_set_check_flowrate,sup_admixture_pump_check_on,sup_admixture_pump_set_dosing_factor,sup_admixture_pump_set_flowrate,sup_admixture_pump_set_run,sup_admixture_pump_on,sup_admixture_pump_max_flowrate,sup_admixture_pump_no_error,sup_admixture_pump_is_ready,sup_admixture_pump_is_run,admixture_pump_set_flush_flowrate,admixture_pump_flush_on,admixture_pump_check_duration,admixture_pump_set_check_flowrate,admixture_pump_check_on,admixture_pump_set_dosing_factor,admixture_pump_set_flowrate,admixture_pump_set_run,admixture_pump_on,admixture_max_flowrate,admixture_pump_no_error,admixture_pump_is_ready,admixture_pump_is_run,concrete_pump_set_dosing_factor,concrete_pump_set_speed,concrete_pump_set_flowrate,concrete_pump_forward_on,concrete_pump_driver_error,concrete_pump_safety_grid_on,concrete_pump_power_on,concrete_pump_is_ready,concrete_pump_is_run,concrete_pump_pressure,concrete_pump_temperature,concrete_fresh_temperature,mixer_set_curved_mode_on,mixer_set_speed,mixer_set_run,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_pressure_funnel_inlet,mixer_temperature_funnel_outlet,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,mixer_is_ready,mixer_is_run,Time
308,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.5,19.8,0.07287819981575012,24.6,3.59,4.19,120,121,True,True,11:08:15.516
309,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.0,19.3,0.07641834616661072,24.6,3.55,3.85,120,120,True,True,11:08:16.596
310,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.1,25.3,False,120,True,22.3,20.4,0.07263405323028564,24.7,3.47,2.91,121,120,True,True,11:08:17.678
311,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.3,19.5,0.07727286815643311,26.7,3.25,3.4,120,120,True,True,11:08:18.758
312,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.3,19.8,0.0668965756893158,24.7,3.51,3.89,120,120,True,True,11:08:19.840
313,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.1,25.3,False,120,True,22.0,19.8,0.0748313844203949,24.6,3.47,2.87,120,120,True,True,11:08:20.921
314,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.5,19.8,0.0730002760887146,24.6,4.0,3.47,120,120,True,True,11:08:22.006
315,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.3,18.8,0.0755638301372528,24.7,4.12,3.32,120,120,True,True,11:08:23.093
316,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.1,25.3,False,120,True,22.5,19.8,0.07629627585411072,26.7,4.53,3.36,120,120,True,True,11:08:24.178
317,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,21.8,19.8,0.07104709148406982,24.7,3.96,3.85,121,120,True,True,11:08:25.268
318,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.1,25.3,False,120,True,22.3,19.3,0.0748313844203949,24.7,3.47,3.51,119,120,True,True,11:08:26.359
319,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.3,19.5,0.07458723783493042,24.7,3.21,4.27,120,120,True,True,11:08:27.554
320,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.0,20.7,0.0782494604587555,26.7,3.66,4.34,120,120,True,True,11:08:28.635
321,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.0,19.3,0.0730002760887146,24.7,3.74,3.36,120,120,True,True,11:08:30.108
322,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.1,25.3,False,120,True,22.7,20.0,0.07348856925964356,24.7,4.12,3.96,120,120,True,True,11:08:31.211
323,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.3,19.3,0.07690664529800414,24.7,2.57,4.8,120,120,True,True,11:08:32.295
324,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.3,19.3,0.07739493846893311,24.7,3.51,2.95,119,120,True,True,11:08:33.378
325,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.7,20.2,0.06738486886024475,26.8,4.57,2.83,121,120,True,True,11:08:34.459
326,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.7,19.8,0.07617419958114624,24.7,3.78,3.13,120,120,True,True,11:08:35.542
327,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.0,20.2,0.07141331434249878,24.7,4.46,3.78,120,120,True,True,11:08:36.625
328,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.5,20.2,0.07580797672271729,24.7,3.1,4.15,120,120,True,True,11:08:37.712
329,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.7,20.4,0.07678456902503968,24.7,2.98,3.96,120,120,True,True,11:08:38.796
330,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.5,19.3,0.07531968355178834,26.8,4.64,2.64,120,120,True,True,11:08:39.882
331,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.7,20.0,0.07116916179656982,24.7,4.12,3.7,120,119,True,True,11:08:40.968
332,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.0,19.5,0.07348856925964356,24.7,4.12,4.23,120,121,True,True,11:08:42.054
333,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.5,20.4,0.07788323760032653,24.7,3.78,3.74,122,121,True,True,11:08:43.146
334,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.3,20.7,0.07153538465499878,24.7,3.29,3.78,120,120,True,True,11:08:44.235
335,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.1,25.3,False,120,True,22.7,20.0,0.07544175386428834,26.8,3.62,4.27,120,121,True,True,11:08:45.319
336,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.3,20.2,0.06860560774803162,24.7,3.85,2.42,120,121,True,True,11:08:46.403
337,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.3,19.8,0.07727286815643311,24.7,3.47,3.66,120,119,True,True,11:08:47.487
338,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.5,20.4,0.06884976029396057,24.7,3.44,3.66,120,120,True,True,11:08:48.829
339,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.3,20.0,0.07495346069335937,24.7,3.78,2.76,120,120,True,True,11:08:49.922
340,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.2,False,120,True,22.7,20.0,0.0720236837863922,24.7,3.74,4.19,120,119,True,True,11:08:51.009
341,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.3,19.8,0.07458723783493042,24.7,4.04,3.78,120,120,True,True,11:08:52.101
342,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.2,False,120,True,22.5,19.5,0.07544175386428834,24.7,4.12,3.44,120,120,True,True,11:08:53.188
343,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.7,19.3,0.07409893870353698,26.8,3.13,4.34,120,120,True,True,11:08:54.273
344,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.3,False,120,True,22.7,20.4,0.07409893870353698,24.7,3.32,3.21,119,120,True,True,11:08:55.362
345,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.7,21.1,0.07409893870353698,24.7,4.27,2.72,121,120,True,True,11:08:56.448
346,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.2,False,120,True,22.3,20.2,0.07776116132736206,26.8,3.89,3.62,121,120,True,True,11:08:57.533
347,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.2,False,120,True,22.3,20.2,0.07104709148406982,24.7,4.08,3.32,120,120,True,True,11:08:58.619
348,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.5,20.0,0.07593005299568176,24.7,4.08,3.85,120,120,True,True,11:08:59.707
349,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.3,False,120,True,22.3,19.8,0.06823938488960266,24.7,2.76,4.38,120,120,True,True,11:09:00.797
350,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.2,False,120,True,22.3,20.2,0.0755638301372528,24.7,4.15,2.27,120,120,True,True,11:09:01.886
351,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.3,False,120,True,22.5,20.7,0.0720236837863922,24.7,3.32,4.61,120,120,True,True,11:09:02.974
352,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.5,20.4,0.07385479211807251,26.8,3.55,3.32,120,120,True,True,11:09:04.096
353,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.3,20.4,0.0730002760887146,24.8,4.0,3.21,120,120,True,True,11:09:05.191
354,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.3,20.0,0.07641834616661072,26.8,2.98,3.62,120,120,True,True,11:09:06.283
355,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.9,19.8,0.07739493846893311,26.8,3.55,3.21,120,120,True,True,11:09:07.492
356,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,22.9,19.8,0.07385479211807251,24.7,4.15,3.1,120,120,True,True,11:09:08.580
357,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,22.7,20.4,0.07666249871253968,24.8,3.59,3.29,120,120,True,True,11:09:09.671
358,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.3,False,120,True,23.2,20.9,0.0748313844203949,24.8,3.62,3.85,119,120,True,True,11:09:10.763
359,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.5,20.4,0.07727286815643311,26.8,3.44,3.7,120,120,True,True,11:09:11.852
360,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.3,False,120,True,22.7,20.0,0.06836146116256714,26.8,4.15,3.4,120,120,True,True,11:09:13.058
361,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.2,False,120,True,22.5,20.0,0.07885982990264892,24.8,4.57,2.83,119,120,True,True,11:09:14.152
362,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,26.7,False,120,True,22.7,20.7,0.06726279258728027,26.9,3.62,4.49,120,120,True,True,11:09:15.252
363,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.7,25.2,False,120,True,22.3,20.9,0.07580797672271729,24.8,3.81,2.76,120,120,True,True,11:09:16.349
364,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.5,19.8,0.07251197695732117,26.8,4.53,2.68,120,120,True,True,11:09:17.441
365,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.3,False,120,True,22.5,20.7,0.0748313844203949,24.8,3.7,4.04,120,120,True,True,11:09:18.543
366,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,23.2,20.7,0.07458723783493042,26.9,4.61,2.83,120,120,True,True,11:09:19.636
367,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,22.9,19.8,0.07678456902503968,24.8,3.89,5.02,120,120,True,True,11:09:20.729
368,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.7,20.4,0.07873775362968445,26.9,3.44,3.78,120,120,True,True,11:09:21.825
369,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,22.9,19.8,0.07361064553260803,24.8,3.02,2.91,120,120,True,True,11:09:22.920
370,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.2,False,120,True,22.7,20.2,0.07495346069335937,24.8,4.57,3.21,120,119,True,True,11:09:24.014
371,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.3,False,120,True,22.9,20.7,0.07361064553260803,24.8,4.61,3.62,120,120,True,True,11:09:25.112
372,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.5,20.7,0.07593005299568176,26.9,4.57,3.81,120,120,True,True,11:09:26.208
373,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.9,20.4,0.0705587923526764,24.8,4.8,3.29,120,120,True,True,11:09:27.584
374,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.7,20.9,0.07617419958114624,24.8,4.19,3.21,120,120,True,True,11:09:28.970
375,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,22.9,20.7,0.07531968355178834,26.9,3.93,3.89,120,120,True,True,11:09:30.128
376,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.7,20.4,0.0783715307712555,24.8,3.85,3.59,120,120,True,True,11:09:31.216
377,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,23.4,20.4,0.06994842290878296,24.8,3.59,2.87,120,120,True,True,11:09:32.307
378,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.3,False,120,True,23.2,20.4,0.07531968355178834,26.9,3.93,2.23,120,121,True,True,11:09:33.396
379,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.7,20.0,0.0704367220401764,24.8,3.1,4.04,120,120,True,True,11:09:34.487
380,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,22.9,21.3,0.0783715307712555,24.8,4.64,3.36,120,120,True,True,11:09:35.577
381,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.7,20.4,0.07507553100585937,24.8,4.15,3.44,121,120,True,True,11:09:36.671
382,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,22.7,20.4,0.07251197695732117,24.8,3.55,4.38,120,120,True,True,11:09:37.769
383,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,22.9,20.9,0.0720236837863922,24.8,4.91,2.34,119,120,True,True,11:09:38.903
384,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.7,20.9,0.07531968355178834,24.8,3.59,3.1,120,120,True,True,11:09:40.000
385,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,23.2,20.9,0.07788323760032653,24.8,3.85,3.96,120,120,True,True,11:09:41.097
386,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.9,20.0,0.07007049918174743,24.8,4.19,3.47,120,120,True,True,11:09:42.192
387,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,22.7,21.1,0.07507553100585937,24.8,3.25,3.47,120,120,True,True,11:09:43.290
388,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,23.2,20.7,0.0730002760887146,24.8,3.66,2.27,120,120,True,True,11:09:44.391
389,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.2,False,120,True,23.2,20.9,0.07715079188346863,26.9,3.7,3.55,120,120,True,True,11:09:45.495
390,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.2,False,120,True,22.9,20.4,0.06884976029396057,24.8,4.57,3.13,120,120,True,True,11:09:46.587
391,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.2,False,120,True,22.9,20.7,0.07617419958114624,24.8,4.68,2.76,120,121,True,True,11:09:47.737
392,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.2,False,120,True,23.2,20.4,0.06860560774803162,26.9,3.51,3.62,120,119,True,True,11:09:48.940
393,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,23.2,20.4,0.07641834616661072,26.9,4.08,3.36,120,121,True,True,11:09:50.159
394,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,23.4,20.4,0.07251197695732117,26.9,2.98,4.12,120,120,True,True,11:09:51.281
395,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.2,False,120,True,22.9,20.9,0.07446516156196595,24.8,3.62,2.83,119,120,True,True,11:09:52.376
396,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,23.4,20.7,0.0731223464012146,24.8,4.38,2.95,120,120,True,True,11:09:53.473
397,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,23.2,21.6,0.07385479211807251,24.8,3.66,3.66,121,120,True,True,11:09:54.572
398,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.2,False,120,True,23.2,20.2,0.07812738418579102,24.8,4.08,3.17,120,120,True,True,11:09:55.669
399,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.2,False,120,True,23.2,20.9,0.07531968355178834,24.8,3.51,4.0,120,120,True,True,11:09:56.766
400,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.2,25.2,False,120,True,23.2,20.4,0.07690664529800414,26.9,4.42,4.49,119,120,True,True,11:09:57.864
401,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,25.2,False,120,True,22.7,21.3,0.07434309124946595,24.8,3.93,3.06,120,120,True,True,11:09:58.961
402,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.3,25.2,False,120,True,22.9,20.9,0.07776116132736206,26.9,4.98,3.66,120,120,True,True,11:10:00.056
403,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,25.8,26.7,False,120,True,22.7,20.7,0.06958220005035401,24.8,4.53,3.21,120,121,True,True,11:10:01.156
404,0,False,0,0,False,100,1200,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.3,25.2,False,120,True,23.6,20.7,0.07690664529800414,26.9,4.08,4.04,120,120,True,True,11:10:02.258
